epoch,getRMSE,loss,val_getRMSE,val_loss
69,1.2456102,1.5681855319694236,1.2591611,1.6057508791817559
70,1.2457113,1.5499339065198545,1.2602863,1.587035034497579
71,1.2382165,1.5320113657138965,1.2655108,1.5687871736950345
72,1.2333075,1.5144378597471448,1.231674,1.5507862589094374
73,1.2190858,1.4972026238264862,1.2356427,1.5332282723320856
74,1.2147886,1.4804213737205223,1.233629,1.5160371434247053
75,1.2067115,1.463910751413416,1.2144756,1.499108334823891
76,1.2027539,1.4478216004195037,1.2128633,1.4825890574631868
77,1.1970581,1.4320589591485482,1.2107372,1.4665020773145887
78,1.1932085,1.4166448588194671,1.1837423,1.4506143921392936
79,1.1840022,1.4014594314363267,1.2178468,1.4351078278930098
80,1.1718855,1.3866291468231766,1.2112998,1.4199369435840183
81,1.1743165,1.3721434930872034,1.1708598,1.4051543611950343
82,1.1632674,1.3579388896447642,1.1888618,1.390520311108342
83,1.1522673,1.343995093063072,1.1588598,1.3763362128646286
84,1.1540617,1.3304720773696899,1.1710225,1.3624169238408406
85,1.1430985,1.3171580900969329,1.1541286,1.3487838757479633
86,1.141838,1.3041180195278592,1.1437035,1.3354092663305777
87,1.1307636,1.291350038104587,1.1492788,1.322204080687629
88,1.1294513,1.2788394209543863,1.1383789,1.3092828254346494
89,1.1278824,1.266586322537175,1.141844,1.2966469980169226
90,1.1223394,1.2545741419262357,1.1343708,1.2841493428194963
91,1.1172868,1.2427620537016126,1.1424375,1.2720410491802074
92,1.1103222,1.2311867636574638,1.1187696,1.260089513460795
93,1.1018903,1.2198596048355101,1.1097561,1.248435898533574
94,1.100414,1.2087734414913036,1.1103284,1.236890023196185
95,1.0889112,1.1979840183964483,1.1101198,1.2257008146356654
96,1.0877918,1.1873618837285924,1.1004629,1.2148294846216838
97,1.086275,1.1770081568117494,1.0901419,1.2041886481532345
98,1.0797992,1.1667681154674954,1.0774846,1.1935797285150598
99,1.0770276,1.1567542107899984,1.0920116,1.1832340478897094
100,1.0705332,1.1469126282444706,1.0678055,1.1730920915250425
101,1.0670437,1.1372529818216959,1.0759017,1.1632101233800252
102,1.0582805,1.1278866802144933,1.061104,1.1534398506305836
103,1.0569968,1.118619524249324,1.0756836,1.144057463010152
104,1.0516428,1.109597376894068,1.0702121,1.1346999998445864
105,1.0502836,1.1007686672917119,1.0566618,1.1256255301722773
106,1.0461022,1.0920596635253341,1.0633721,1.1167329578046445
107,1.0389502,1.0835527296419496,1.0487678,1.1078128715797706
108,1.0408847,1.075139984095538,1.0417926,1.099129047393799
109,1.0324516,1.0669601085097702,1.0453928,1.0907398866724085
110,1.02673,1.0589054071814925,1.0414588,1.0824975598299944
111,1.0230556,1.0510169340946056,1.0443516,1.074390336142646
112,1.0192829,1.0433122019061336,1.034354,1.0664273777714481
113,1.0162914,1.0357263524444016,1.0229219,1.0585082165400188
114,1.0100397,1.0282955630267108,1.027753,1.050755432623404
115,1.0112679,1.0210321344799465,1.0405409,1.043257761001587
116,1.0045446,1.0139087015611155,1.0177667,1.035775160436277
117,1.0030762,1.0068972865917065,1.0115216,1.0284852117962306
118,1.0004592,1.000023032117773,1.0051241,1.0213754565627486
119,0.99255335,0.9932704798203927,1.0163352,1.0143506203757393
120,0.99464184,0.9866741780881528,1.0123901,1.0075390208209003
121,0.9875509,0.9801894908304568,1.0058191,1.0007977494487057
122,0.98692,0.973812426160883,0.9980625,0.9942882852201108
123,0.9818297,0.9675919188923305,0.99801874,0.9878346681594848
124,0.98267895,0.9614555578938236,0.9873575,0.981574013321488
125,0.9776398,0.9554520262082418,0.9845653,0.9753832757914508
126,0.97233534,0.9495546378029718,0.9857113,0.9693545922526606
127,0.9694871,0.9437776341085081,0.96591735,0.9635021342171564
128,0.96683246,0.938075649773633,0.9723113,0.9577527971620913
129,0.96567833,0.9325224470562405,0.98036754,0.9519639769306889
130,0.9625434,0.9270260724844755,0.9694674,0.9462903032479463
131,0.9579994,0.9216438158176563,0.97537255,0.9407160137317798
132,0.9554864,0.9163709671232435,0.9541385,0.9352609887829534
133,0.9532298,0.9112138015075966,0.98159033,0.929948413460343
134,0.948816,0.906146431516718,0.95722556,0.924793950451745
135,0.9512041,0.9011854285664028,0.95142734,0.9196409254603916
136,0.94879764,0.8962905917874089,0.971016,0.9145897506784509
137,0.9451035,0.8914592894271568,0.9576588,0.9096340593585261
138,0.9400975,0.8867534597361529,0.9373262,0.9046746419977258
139,0.9406806,0.8820992907594751,0.9694171,0.8999322954813639
140,0.93835557,0.877545204727738,0.9552318,0.8950993694199456
141,0.9329826,0.8730378803853636,0.9450887,0.8905310779147678
142,0.9352594,0.8686657078001234,0.94603163,0.8859410738061976
143,0.9268023,0.8643505805510062,0.9348221,0.8814970550713715
144,0.92708635,0.8601375571886698,0.9371033,0.8772002298743636
145,0.9299244,0.8560000425268103,0.92419684,0.8729674576829981
146,0.92350966,0.851936382929484,0.92919934,0.8686612991933469
147,0.9179441,0.8478835699469955,0.9234966,0.864591448130431
148,0.91587687,0.8439506686528524,0.93203485,0.8606065017205697
149,0.9143461,0.8401279569201999,0.9246239,0.8565769930239077
150,0.9139155,0.8363658843923498,0.9193361,0.8526061821866918
151,0.9117512,0.8326236956031234,0.9305316,0.8487352645838702
152,0.9117065,0.8289954091884472,0.91744006,0.8449488052615413
153,0.90757126,0.8254060802636323,0.9222951,0.8412583196604694
154,0.905889,0.8218819866533633,0.918242,0.8376260530507122
155,0.90395755,0.8184092301439356,0.91275436,0.8340934681892395
156,0.9024833,0.8150000036027696,0.902793,0.8305490513201114
157,0.9004978,0.8116651070912679,0.9128616,0.8270529075905129
158,0.89934695,0.8083700538741218,0.9029255,0.8237027519720572
159,0.89551497,0.8051402482986451,0.9013921,0.8203830537089595
160,0.89260787,0.801989224822433,0.9029996,0.8170620995980722
161,0.8953199,0.7988772356421859,0.8900013,0.8138990594722606
162,0.89023125,0.7958152626708702,0.9025979,0.8107218807714957
163,0.8938549,0.7928191416881702,0.8970284,0.8077012860333478
164,0.88774353,0.7898586466930531,0.89995104,0.8046072276433309
165,0.8845468,0.7869368295492949,0.8911021,0.801597245534261
166,0.88224083,0.7840959903752363,0.8861041,0.7986440459887186
167,0.88116944,0.7813158729164689,0.88921833,0.7957899792989095
168,0.8833055,0.7785923135722125,0.8896038,0.7929500125955652
169,0.8826194,0.7758801120122274,0.8851904,0.7901721202885663
170,0.88111734,0.7732132113421405,0.8962578,0.7874379203937671
171,0.87528294,0.7705920713036148,0.892275,0.7847961229748196
172,0.8745069,0.7680421030962908,0.8877722,0.7822105559596308
173,0.87484705,0.7655261442043163,0.8813423,0.7797046973087169
174,0.8744756,0.7630645183633875,0.87863874,0.7770984845691257
175,0.8745233,0.7606123920723245,0.87777436,0.7746653921515854
176,0.87054235,0.7582123062875535,0.8759147,0.7721845411371302
177,0.8704487,0.7558691337373522,0.86876655,0.769754597875807
178,0.87127364,0.7535433274021855,0.88011944,0.7674795002407497
179,0.8654565,0.7512631472834834,0.88831884,0.7651842814904672
180,0.86449385,0.7490266671180725,0.868271,0.7628960280948215
181,0.863317,0.7468368290618614,0.8629385,0.7606605338167262
182,0.8636641,0.7446770562949004,0.8675568,0.7584937590139883
183,0.86159945,0.7425557270050048,0.8714537,0.7563101331392924
184,0.85900396,0.7404736635596664,0.8640063,0.7542024957692182
185,0.86313295,0.7384302852418687,0.8626929,0.7520711740741023
186,0.857698,0.7364055190086365,0.8718623,0.7500275210981016
187,0.8530823,0.7344197627703348,0.86363643,0.7479929440109818
188,0.856598,0.732481821431054,0.86108994,0.7460352599179303
189,0.8545578,0.7305600825062505,0.86655,0.7440891547556276
190,0.8531095,0.7286927243338691,0.85598767,0.7421550403700935
191,0.85361296,0.7268426522678799,0.87543726,0.740247447932208
192,0.84902984,0.7250201608869764,0.8621816,0.7383350809415181
193,0.84812087,0.7232100551040084,0.8610988,0.7365377083531133
194,0.8504084,0.7214600332401417,0.85160387,0.7346966003488611
195,0.8470907,0.7197268216345045,0.8572521,0.7329177127061067
196,0.8479854,0.7180281340810988,0.8542875,0.7312147305629871
197,0.8434454,0.7163360819110164,0.85542774,0.7295152899071022
198,0.84491885,0.7147004256071868,0.8546789,0.7277917347130952
199,0.84343845,0.7130828836052506,0.8636223,0.7261234596923546
200,0.8434733,0.7114900285049721,0.84131646,0.7244820131195916
201,0.8407447,0.7099190854849639,0.85280955,0.7228757996912356
202,0.84201854,0.7083979607334844,0.84718627,0.7213447528415257
203,0.84168094,0.7068982259609081,0.8543705,0.7197977243529425
204,0.83902776,0.7053958415102075,0.8563181,0.7182396443684896
205,0.83782566,0.7039339285956489,0.8473885,0.7166678588478653
206,0.83812505,0.7024920416761328,0.84729934,0.7152025404682866
207,0.8402534,0.7010564100477431,0.8486346,0.7137441474420053
208,0.8354971,0.6996523417366876,0.8519311,0.7123041341922901
209,0.8351984,0.6983022869957818,0.8351181,0.7108922930117006
210,0.8337479,0.696940033365179,0.8429425,0.7095370507240295
211,0.8325151,0.6956179800916601,0.8368813,0.708167684343126
212,0.83457977,0.6943233833842808,0.8456583,0.706829108926985
213,0.8321838,0.6930434922112358,0.84427893,0.7054919731175457
214,0.8263704,0.6917804787247269,0.84350777,0.704193636752941
215,0.8282439,0.6905490301979913,0.84353197,0.7029337374369303
216,0.8324491,0.6893456840161925,0.83869493,0.7017123884624905
217,0.82823926,0.6881452717251247,0.8377692,0.7004755594995287
218,0.82842463,0.6869684503166764,0.82792723,0.6993246186221087
219,0.8275822,0.6858119911441096,0.8381025,0.6981873855767426
220,0.82866305,0.684676671134101,0.82658416,0.6970492832748978
221,0.82876354,0.6835539031205354,0.83654547,0.6958577688535055
222,0.8247386,0.6824248627909908,0.825788,0.6947447533077664
223,0.8254653,0.6813317218886481,0.82804227,0.6936484989413508
224,0.82496566,0.680273883731277,0.8357103,0.6926019664163943
225,0.82219183,0.679211793811233,0.84321785,0.6915620930989583
226,0.8224601,0.6781854541213425,0.8286672,0.6905517663779082
227,0.82140315,0.6771866675836069,0.8270805,0.6894859213299221
228,0.8225587,0.6761838834374039,0.8277229,0.6885210091096383
229,0.8194724,0.6751911933686998,0.83242095,0.6875434936417474
230,0.8206854,0.6742322538870352,0.8260633,0.6865936917728848
231,0.8209712,0.6732704771712974,0.82091135,0.6855887336201137
232,0.8206893,0.6723410395163076,0.831493,0.6846331101876718
233,0.82154465,0.6713770703916196,0.8181592,0.6837354234412865
234,0.8163369,0.67047258037991,0.82631093,0.6828233795695835
235,0.81680256,0.6695949913484079,0.8261713,0.682024080046901
236,0.81800896,0.668698530126501,0.8317507,0.6811757354383116
237,0.81432396,0.6678384143511454,0.81889236,0.6803326368331909
238,0.8203694,0.6669992415286876,0.81926167,0.679463875470338
239,0.81471056,0.6661542729271783,0.82377,0.6786198854446411
240,0.8149554,0.6653198160948577,0.8164208,0.6777717364275897
241,0.8149753,0.6645078105396695,0.8263253,0.6769986033439637
242,0.81366974,0.6637029843330383,0.8305029,0.6762736943916038
243,0.8124734,0.6629336743178191,0.8239753,0.6754667105498138
244,0.8149494,0.6621505959475482,0.8247651,0.6747196998419585
245,0.81242406,0.6613808253782767,0.8278601,0.6739605946011014
246,0.8110024,0.6606443539018985,0.8149669,0.6732712860460635
247,0.8118566,0.6598917183876037,0.8058825,0.6725577091287683
248,0.81247836,0.659172682232327,0.83431804,0.6718075207427696
249,0.81125313,0.6584572536503828,0.81302285,0.6710762021276686
250,0.8097791,0.6577423575542591,0.83369523,0.6703766745991177
251,0.8086316,0.657048000936155,0.8143902,0.6697399610943264
252,0.8116158,0.6563613858222962,0.8119693,0.6690719419938547
253,0.8094197,0.6556750856858713,0.8130179,0.6683859782748752
254,0.8111463,0.6550252075195313,0.8141812,0.6677790375992104
255,0.8080186,0.6543597726468686,0.8132037,0.6671185806945518
256,0.8070155,0.653706356189869,0.8161738,0.6664797779365822
257,0.80826795,0.6530746630915889,0.8046345,0.6658815310619496
258,0.8062477,0.6524659151324519,0.82011276,0.6652802602450053
259,0.80614597,0.6518599028940554,0.81610084,0.6646833761533102
260,0.80987227,0.6512393710524947,0.8268651,0.6641413456422312
261,0.80421937,0.6506607718467713,0.8122498,0.6635757894869204
262,0.8067083,0.6500582604938083,0.816779,0.6630069902208117
263,0.80513287,0.6494856859313117,0.82093596,0.6624421139116641
264,0.8046125,0.6489080775932029,0.8168524,0.6619344116140295
265,0.8008951,0.648358248869578,0.8200507,0.6614125732139304
266,0.80589277,0.6478099979118065,0.8076304,0.6608983325958252
267,0.8027472,0.647271150747935,0.8157233,0.66034133805169
268,0.80320346,0.6467377820014953,0.80633605,0.6598684127242477
269,0.8013796,0.6462289300847937,0.8085221,0.6593728957352815
270,0.802618,0.6456973366384153,0.80365914,0.6588995718955993
271,0.80165786,0.6452124289759883,0.8221309,0.6583848773108588
272,0.803747,0.6447174481285943,0.81427014,0.6579007664433232
273,0.80297476,0.6442196604587413,0.8255414,0.6574110327826606
274,0.8022804,0.6437289197709826,0.8154507,0.6569290902879503
275,0.80211365,0.6432408346953216,0.8129878,0.6563885822119536
276,0.8037676,0.6427754030227661,0.82132256,0.6559281647646868
277,0.800671,0.6423112671816791,0.8094734,0.6554756330560755
278,0.7988225,0.6418532447638335,0.8138807,0.6551043452156915
279,0.79837143,0.6414130910590843,0.80654335,0.6547263111008538
280,0.79976356,0.640987223483898,0.81855655,0.6543129611898352
281,0.8005377,0.6405635648303561,0.8070462,0.6539556153615316
282,0.80046004,0.6401321046087477,0.8129127,0.6535066027994509
283,0.79978794,0.6397248758739895,0.80002034,0.6531145404003285
284,0.79817426,0.6393072201234323,0.79540026,0.6527209772004021
285,0.79895294,0.6388961547039174,0.8112456,0.6523557973791052
286,0.7986103,0.6384974278344049,0.8119452,0.6520007983843485
287,0.7996374,0.6381119369930691,0.798796,0.6516744969509266
288,0.79674065,0.6377330989837646,0.80536425,0.6513481692031577
289,0.7970001,0.6373552470383821,0.81027687,0.6509925393705015
290,0.80057347,0.6369752739447134,0.8075393,0.6506863815696151
291,0.80115765,0.6365947533360234,0.80629444,0.650379666575679
292,0.79530853,0.636225591942116,0.81127506,0.649954867804492
293,0.7955316,0.6358584549162123,0.8055937,0.6495623246828715
294,0.7970578,0.6355040298038059,0.8181313,0.6492615146990176
295,0.7974599,0.6351639704527678,0.802097,0.648948089811537
296,0.79674566,0.6348111250665452,0.8035382,0.6486288189004968
297,0.79612523,0.6344702181286282,0.80559504,0.6482982242548907
298,0.79526275,0.6341357679896884,0.822566,0.6479682690125924
299,0.7945291,0.6338120192068595,0.8008786,0.6476596888789424
300,0.7939325,0.6334835341418231,0.8018408,0.6474045590118126
301,0.7938647,0.6331755050729823,0.8048686,0.6471352999298661
302,0.7935472,0.6328701480229696,0.81057453,0.6468442864771242
303,0.7944755,0.6325558145664356,0.81260127,0.6465813075171577
304,0.7978396,0.6322563806286564,0.78944105,0.646320535518505
305,0.79492867,0.6319647739551686,0.8078221,0.6461318811663875
306,0.7962483,0.6316697747265851,0.8037387,0.6458657692979883
307,0.79346675,0.631384307190224,0.8098033,0.6456124527366073
308,0.7946111,0.6310968245576929,0.79664636,0.6454058283346671
309,0.7935523,0.6308236022878576,0.79518735,0.6451541202156632
310,0.79378074,0.6305399595543191,0.80734515,0.6448938674396939
311,0.79382867,0.6302637344466315,0.7911184,0.6446346154036345
312,0.7966275,0.6299908963309394,0.81006914,0.6444174594349331
313,0.7911288,0.6297281746157893,0.8221947,0.6441625608338251
314,0.7925473,0.6294642250449569,0.81429064,0.6439250221958867
315,0.79481125,0.6292031822911015,0.79743695,0.643733548146707
316,0.79302394,0.6289636414139359,0.8169743,0.6434380912780762
317,0.79127806,0.628696172007808,0.80396396,0.6432226889221756
318,0.79304236,0.6284562534579524,0.80286384,0.6429968519564028
319,0.79385966,0.6282153564735695,0.8002784,0.6428600146152355
320,0.7912245,0.6279887810459843,0.803062,0.6426889407193219
321,0.78976643,0.6277492660239891,0.8026552,0.6424978125536883
322,0.79278976,0.6275219295466388,0.8072287,0.6423280236456129
323,0.7897559,0.627295154924746,0.8013766,0.6421458932205483
324,0.7921258,0.6270680042549416,0.79386556,0.6419443938467237
325,0.79128796,0.6268560606991803,0.78839636,0.6417586761933786
326,0.79090744,0.6266358686376501,0.7980164,0.641600502067142
327,0.791098,0.6264262165316828,0.80567634,0.6414128577267683
328,0.79125446,0.6262217124126576,0.79281837,0.6412421503773442
329,0.7915212,0.6260180632626569,0.794173,0.6410949622260199
330,0.7901258,0.6258171780550922,0.79536974,0.6408998012542725
331,0.7899723,0.6256150015548424,0.80413854,0.6407287784858986
332,0.7916938,0.6254137753557276,0.8003753,0.6406084966659545
333,0.7893561,0.625224795765347,0.8015563,0.6404736419077273
334,0.79029703,0.6250327920560483,0.80040014,0.640319127065164
335,0.79012185,0.6248354884960033,0.79720145,0.6401147622532315
336,0.7890709,0.6246476497650146,0.8027879,0.6399198205382736
337,0.78866154,0.624470941066742,0.7943895,0.6397566954294841
338,0.7902157,0.6242901744665923,0.78645915,0.6396009625328911
339,0.7913198,0.6241036713564837,0.79059374,0.6393783141065527
340,0.7897695,0.6239287061338071,0.8040863,0.6391963390067772
341,0.790508,0.6237475876984773,0.8061639,0.6390661860395361
342,0.78954804,0.6235929282329701,0.7890431,0.6389645503185414
343,0.7890897,0.623423313776652,0.7940442,0.6387969623671638
344,0.7882595,0.6232583543636181,0.80111885,0.6386739862406695
345,0.7898941,0.6230990202868426,0.7969339,0.6384927846767284
346,0.787533,0.6229423442240114,0.79954946,0.6383881231590554
347,0.787938,0.6227831722365486,0.79454803,0.638276483129572
348,0.79051125,0.6226377856466505,0.80753434,0.6382205415655066
349,0.7871443,0.6224805607795715,0.81190455,0.6380657233132256
350,0.7878782,0.622346682159989,0.79837036,0.6379315728611417
351,0.78928584,0.6222030929106254,0.8067417,0.6378287775428206
352,0.7875572,0.6220481111738417,0.79647803,0.6377263811782554
353,0.7865172,0.6218894115730568,0.79469573,0.6376043443326597
354,0.7889959,0.6217650213241577,0.7968639,0.6374893364199886
355,0.78883344,0.6216215578891613,0.79809535,0.63735038501245
356,0.78782177,0.6214801405800714,0.7997632,0.6372031705467789
357,0.7885155,0.621343153529697,0.80505335,0.6370392875318174
358,0.78633654,0.6212068478972823,0.79348814,0.6368859435893871
359,0.7879507,0.6210748679372999,0.8001015,0.6367835689474035
360,0.78614265,0.6209537105560303,0.79859376,0.6366782471868727
361,0.7885976,0.6208307942814297,0.8021622,0.6365904360347324
362,0.78839034,0.6207017169705144,0.8039685,0.636499476786013
363,0.7882219,0.6205694787413986,0.79836625,0.6364689388981571
364,0.79180425,0.6204512127063893,0.8088294,0.6364151373615972
365,0.7888462,0.6203222146917272,0.79522777,0.6363406780914024
366,0.79031366,0.6202196202454744,0.804703,0.6362417269636084
367,0.78971547,0.6200980273176122,0.7977582,0.6361377813197948
368,0.7878147,0.6199913717729074,0.80241084,0.6360556456777785
369,0.7874279,0.61988354283792,0.8006445,0.6359858153484486
370,0.7853494,0.6197657168176439,0.8064722,0.6358907781706916
371,0.7883377,0.6196698544290331,0.79480064,0.6357985799400895
372,0.7846274,0.6195428981251186,0.79854023,0.6357230416050663
373,0.7867095,0.619445638179779,0.79808724,0.635607656372918
374,0.7834596,0.619332638864164,0.8037245,0.6355401080626029
375,0.7846753,0.6192318360010783,0.8047792,0.6354459821736371
376,0.7856104,0.6191298250798826,0.7965825,0.6353415883028949
377,0.78615993,0.6190315610744335,0.7905698,0.635290108874992
378,0.7840015,0.6189361987996984,0.7956946,0.6352189399577953
379,0.78646314,0.6188297932589496,0.8000235,0.6351225232194971
380,0.7862696,0.6187338516094066,0.794178,0.6350320265911243
381,0.7879152,0.6186433255584152,0.79094476,0.6349358250476695
382,0.78440106,0.6185437009599474,0.7981725,0.6348126988940769
383,0.78439254,0.618455252011617,0.7952647,0.634776718351576
384,0.7849976,0.6183718339602152,0.79435265,0.634707607516536
385,0.7846568,0.6182736590526722,0.7985096,0.6346495731671651
386,0.7858004,0.6181871886959782,0.7971332,0.634559232570507
387,0.78643626,0.6181152042459559,0.79234374,0.634532136828811
388,0.7844742,0.618025237913485,0.808241,0.6344870167308384
389,0.7880586,0.6179355363316006,0.8009141,0.6344422188511601
390,0.78714454,0.6178578062234101,0.7952771,0.6344020812599748
391,0.7849749,0.6177747607054533,0.80245245,0.6343198715315925
392,0.7869309,0.617700139204661,0.787182,0.6342350914743211
393,0.7860956,0.6176264921824137,0.7916517,0.6341704818937514
394,0.7847887,0.6175368177272655,0.7892275,0.6341304122077094
395,0.78670496,0.6174655083020528,0.79318035,0.6340797093179491
396,0.7844281,0.6173924824926589,0.7878213,0.6340302707530834
397,0.7854329,0.6173132227438467,0.79466647,0.6340277395425019
398,0.7834679,0.6172430156248587,0.8019974,0.6339585381084019
399,0.78602326,0.6171634879818669,0.7998837,0.6339620804786682
400,0.78701454,0.6171072220095881,0.8042741,0.6339019240273369
401,0.78583425,0.6170503241397717,0.7915653,0.6337888971964518
402,0.78487056,0.6169869196326644,0.79381466,0.6337360194877342
403,0.7847601,0.6169192155378836,0.79192567,0.6336491281897934
404,0.78648716,0.6168426499013547,0.8003967,0.6335830302591677
405,0.7861165,0.616777807324021,0.80183554,0.6334699902711092
406,0.7865693,0.6167151340731868,0.79723924,0.6334223649236891
407,0.7843019,0.6166507554937292,0.7915693,0.6333745940526326
408,0.7848309,0.616594426755552,0.7998612,0.6332800707993684
409,0.78633994,0.616528155150237,0.7953583,0.6332244586061548
410,0.78562176,0.616463069792147,0.79584,0.6331808088443898
411,0.78701025,0.6163954709017718,0.8056544,0.6331240348462706
412,0.7855011,0.6163531826690392,0.795223,0.6330720124421296
413,0.7849208,0.6162888009283277,0.79878527,0.6330510951854564
414,0.7881321,0.6162294907393279,0.79349935,0.6330105483973468
415,0.7859803,0.6161692155555443,0.7948189,0.6329862993734854
416,0.78303957,0.6161066222014251,0.7928307,0.6329391562497174
417,0.7851173,0.616059276174616,0.7888584,0.6328297480830439
418,0.78497994,0.6160047363351893,0.80040354,0.632817654521377
419,0.78672487,0.6159500537448459,0.7956073,0.6327513889913206
420,0.7842312,0.6158984442993447,0.7856419,0.6326792904182716
421,0.78496933,0.6158559392293295,0.79355586,0.6327273380314862
422,0.7852717,0.6158053599640175,0.79973614,0.632644277325383
423,0.7821044,0.6157511016881024,0.7922982,0.6325841309406139
424,0.7844979,0.6157049279566165,0.8004569,0.632553568592778
425,0.7828673,0.6156697332770736,0.8018421,0.6325596699008236
426,0.78357834,0.6156116158873947,0.7986255,0.6325610337433991
427,0.78529745,0.6155687306898612,0.7892797,0.6325377688584505
428,0.7853875,0.6155144086237307,0.80427,0.6325286142031352
429,0.78503925,0.6154822983035335,0.79053104,0.6324962540909096
430,0.78360397,0.6154334175145184,0.79349756,0.632450423417268
431,0.7838168,0.615388017265885,0.794865,0.632469137068148
432,0.7851655,0.6153602488305834,0.7945043,0.6324782757405881
433,0.78698874,0.6153219444310224,0.7905143,0.6324943639613964
434,0.7848554,0.6152683623631795,0.7968205,0.6325187004054034
435,0.7840472,0.6152273380314862,0.7932657,0.6325378659036425
436,0.7838052,0.6151871859409191,0.78700656,0.6324987624309681
437,0.7814484,0.6151529042809097,0.7850294,0.6324310288605867
438,0.78394413,0.6151088931825426,0.795872,0.6324132010671828
439,0.7884985,0.6150690462677567,0.7962165,0.6324082349847864
440,0.7861927,0.6150331161993521,0.7934747,0.6323456077222471
441,0.7810148,0.6150107838136178,0.7946091,0.6322697661541127
